
央视,#genre#
广东卫视,https://hlsbkmgsplive.miguvideo.com/migu/kailu/gdwshd265/54/20200407/01.m3u8?&HlsSubType=&encrypt=$hlsbkmgsplive
山东卫视,https://hlsbkmgsplive.miguvideo.com/wd_r4/yg/shandongwshd/3000/01.m3u8?&HlsSubType=&encrypt=$hlsbkmgsplive
山东卫视,https://hlsbkmgsplive.miguvideo.com/wd-shandonghd-1200/01.m3u8?&HlsSubType=&encrypt=$hlsbkmgsplive
湖北卫视,https://hlsbkmgsplive.miguvideo.com/wd_r2/2018/ocn/hubeiwshd/2000/01.m3u8?&HlsSubType=&encrypt=$hlsbkmgsplive
湖北卫视,https://hlsbkmgsplive.miguvideo.com/migu/kailu/hbwshd265/55/20200407/01.m3u8?&HlsSubType=&encrypt=$hlsbkmgsplive
湖北卫视,https://hlsbkmgsplive.miguvideo.com/migu/kailu/hbwshd265/54/20200407/01.m3u8?&HlsSubType=&encrypt=$hlsbkmgsplive
辽宁卫视,https://hlsbkmgsplive.miguvideo.com/wd_r2/2018/ocn/liaoningwshd/2000/01.m3u8?&HlsSubType=&encrypt=$hlsbkmgsplive
辽宁卫视,https://hlsbkmgsplive.miguvideo.com/wd_r2/ocn/liaoningwshd/3000/01.m3u8?&HlsSubType=&encrypt=$hlsbkmgsplive
辽宁卫视,https://hlsbkmgsplive.miguvideo.com/migu/kailu/lnwshd265/55/20200407/01.m3u8?&HlsSubType=&encrypt=$hlsbkmgsplive
辽宁卫视,https://hlsbkmgsplive.miguvideo.com/migu/kailu/lnwshd265/54/20200407/01.m3u8?&HlsSubType=&encrypt=$hlsbkmgsplive
东南卫视,https://hlsbkmgsplive.miguvideo.com/migu/kailu/dongnanws/57/20230724/01.m3u8?&HlsSubType=&encrypt=$hlsbkmgsplive
江西卫视,https://hlsbkmgsplive.miguvideo.com/migu/kailu/jxwshd/51/20190820/01.m3u8?&HlsSubType=&encrypt=$hlsbkmgsplive
江西卫视,https://hlsbkmgsplive.miguvideo.com/migu/kailu/jxwshd/57/20190820/01.m3u8?&HlsSubType=&encrypt=$hlsbkmgsplive
陕西卫视,https://hlsbkmgsplive.miguvideo.com/migu/kailu/shan3xiws/57/20220809/01.m3u8?&HlsSubType=&encrypt=$hlsbkmgsplive
吉林卫视,http://stream4.jlntv.cn/jlwshd/sd/live.m3u8$stream4
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/540p.m3u8$ali-m-l
东方卫视,https://hlsbkmgsplive.miguvideo.com/wd_r4/dfl/dongfangwshd/600/01.m3u8?&HlsSubType=&encrypt=$hlsbkmgsplive
湖北卫视,https://hlsbkmgsplive.miguvideo.com/wd_r2/2018/ocn/hubeiwshd/1000/01.m3u8?&HlsSubType=&encrypt=$hlsbkmgsplive
贵州卫视,https://hlsbkmgsplive.miguvideo.com/wd-guizhouwssd-600/01.m3u8?&HlsSubType=&encrypt=$hlsbkmgsplive
大湾区,https://hlsbkmgsplive.miguvideo.com/wd_r3/2018/nfmedia/nfws/1000/01.m3u8?&HlsSubType=&encrypt=$hlsbkmgsplive
辽宁卫视,https://hlsbkmgsplive.miguvideo.com/wd_r2/2018/ocn/liaoningwshd/1000/01.m3u8?&HlsSubType=&encrypt=$hlsbkmgsplive
东南卫视,https://hlsbkmgsplive.miguvideo.com/migu/kailu/dongnanws/51/20230724/01.m3u8?&HlsSubType=&encrypt=$hlsbkmgsplive
东南卫视,https://hlsbkmgsplive.miguvideo.com/migu/kailu/dongnanws/50/20230724/01.m3u8?&HlsSubType=&encrypt=$hlsbkmgsplive
青海卫视,https://hlsbkmgsplive.miguvideo.com/envivo_w/2018/SD/qinghai/1000/01.m3u8?&HlsSubType=&encrypt=$hlsbkmgsplive
云南卫视,https://hlsbkmgsplive.miguvideo.com/envivo_x/2018/SD/yunnan/1000/01.m3u8?&HlsSubType=&encrypt=$hlsbkmgsplive
云南卫视,https://zhzt.edehong.com:8001/srs1/live/2557455.flv$zhzt
江西卫视,https://hlsbkmgsplive.miguvideo.com/migu/kailu/jxwshd/50/20190820/01.m3u8?&HlsSubType=&encrypt=$hlsbkmgsplive
河南卫视,https://hlsbkmgsplive.miguvideo.com/wd-henanwssd-600/01.m3u8?&HlsSubType=&encrypt=$hlsbkmgsplive
陕西卫视,https://hlsbkmgsplive.miguvideo.com/migu/kailu/shan3xiws/51/20220809/01.m3u8?&HlsSubType=&encrypt=$hlsbkmgsplive
陕西卫视,https://hlsbkmgsplive.miguvideo.com/migu/kailu/shan3xiws/50/20220809/01.m3u8?&HlsSubType=&encrypt=$hlsbkmgsplive
吉林卫视,https://hlsbkmgsplive.miguvideo.com/envivo_v/2018/SD/jilin/1000/01.m3u8?&HlsSubType=&encrypt=$hlsbkmgsplive
广西卫视,https://hlsbkmgsplive.miguvideo.com/wd-guangxiwssd-600/01.m3u8?&HlsSubType=&encrypt=$hlsbkmgsplive
西藏卫视,https://hlsbkmgsplive.miguvideo.com/envivo_x/2018/SD/xizang/1000/01.m3u8?&HlsSubType=&encrypt=$hlsbkmgsplive
内蒙古卫视,https://hlsbkmgsplive.miguvideo.com/envivo_w/2018/SD/neimeng/1000/01.m3u8?&HlsSubType=&encrypt=$hlsbkmgsplive
宁夏卫视,https://hlsbkmgsplive.miguvideo.com/envivo_x/2018/SD/ningxia/1000/01.m3u8?&HlsSubType=&encrypt=$hlsbkmgsplive
甘肃卫视,https://hlsbkmgsplive.miguvideo.com/envivo_v/2018/SD/gansu/1000/01.m3u8?&HlsSubType=&encrypt=$hlsbkmgsplive
重庆卫视,https://hlsbkmgsplive.miguvideo.com/envivo_x/2018/SD/chongqing/1000/01.m3u8?&HlsSubType=&encrypt=$hlsbkmgsplive
新疆卫视,https://hlsbkmgsplive.miguvideo.com/wd-xinjiangwssd-600/01.m3u8?&HlsSubType=&encrypt=$hlsbkmgsplive
海南卫视,https://hlsbkmgsplive.miguvideo.com/envivo_x/SD/lvyou/711/01.m3u8?&HlsSubType=&encrypt=$hlsbkmgsplive
海峡卫视,https://hlsbkmgsplive.miguvideo.com/migu/kailu/haixiaws/57/20230724/01.m3u8?&HlsSubType=&encrypt=$hlsbkmgsplive
海峡卫视,https://hlsbkmgsplive.miguvideo.com/migu/kailu/haixiaws/51/20230724/01.m3u8?&HlsSubType=&encrypt=$hlsbkmgsplive
海峡卫视,https://hlsbkmgsplive.miguvideo.com/migu/kailu/haixiaws/50/20230724/01.m3u8?&HlsSubType=&encrypt=$hlsbkmgsplive
北京卫视,http://rihou.cc:555/tv/[mg]北京卫视$rihou
东方卫视,http://rihou.cc:555/tv/[mg]东方卫视$rihou
浙江卫视,http://rihou.cc:555/tv/[mg]浙江卫视$rihou
江苏卫视,http://rihou.cc:555/tv/[mg]江苏卫视$rihou
湖南卫视,http://rihou.cc:555/tv/[mg]湖南卫视$rihou
广东卫视,http://rihou.cc:555/tv/[mg]广东卫视$rihou
深圳卫视,http://rihou.cc:555/tv/[mg]深圳卫视$rihou
山东卫视,http://rihou.cc:555/tv/[mg]山东卫视$rihou
河南卫视,http://rihou.cc:555/tv/[mg]河南卫视$rihou
江西卫视,http://rihou.cc:555/tv/[mg]江西卫视$rihou
湖北卫视,http://rihou.cc:555/tv/[mg]湖北卫视$rihou
海南卫视,http://rihou.cc:555/tv/[mg]海南卫视$rihou
陕西卫视,http://rihou.cc:555/tv/[mg]陕西卫视$rihou
兵团卫视,http://rihou.cc:555/tv/[mg]兵团卫视$rihou
黑龙江视,http://rihou.cc:555/tv/[mg]黑龙江视$rihou
广东卫视,http://m.061899.xyz/mg/gdws$m
深圳卫视,http://m.061899.xyz/mg/szws$m
湖南卫视,http://m.061899.xyz/mg/hunws$m
北京卫视,http://m.061899.xyz/mg/bjws$m
东方卫视,http://m.061899.xyz/mg/dfws$m
浙江卫视,http://m.061899.xyz/mg/zjws$m
江苏卫视,http://m.061899.xyz/mg/jsws$m
天津卫视,http://m.061899.xyz/mg/tjws$m
安徽卫视,http://m.061899.xyz/mg/ahws$m
山东卫视,http://m.061899.xyz/mg/sdws$m
河北卫视,http://m.061899.xyz/mg/hbws$m
河南卫视,http://m.061899.xyz/mg/hnws$m
江西卫视,http://m.061899.xyz/mg/jxws$m
四川卫视,http://m.061899.xyz/mg/scws$m
重庆卫视,http://m.061899.xyz/mg/cqws$m
贵州卫视,http://m.061899.xyz/mg/gzws$m
湖北卫视,http://m.061899.xyz/mg/hubws$m
广西卫视,http://m.061899.xyz/mg/gxws$m
东南卫视,http://m.061899.xyz/mg/dnws$m
海南卫视,http://m.061899.xyz/mg/hinws$m
甘肃卫视,http://m.061899.xyz/mg/gsws$m
青海卫视,http://m.061899.xyz/mg/qhws$m
陕西卫视,http://m.061899.xyz/mg/sxws$m
宁夏卫视,http://m.061899.xyz/mg/nxws$m
新疆卫视,http://m.061899.xyz/mg/xjws$m
西藏卫视,http://m.061899.xyz/mg/xzws$m
吉林卫视,http://m.061899.xyz/mg/jlws$m
北京卫视,http://t.061899.xyz/tl/tl.php?id=bjws$t
东方卫视,http://t.061899.xyz/tl/tl.php?id=dfws$t
浙江卫视,http://t.061899.xyz/tl/tl.php?id=zjws$t
江苏卫视,http://t.061899.xyz/tl/tl.php?id=jsws$t
湖南卫视,http://t.061899.xyz/tl/tl.php?id=hunws$t
广东卫视,http://t.061899.xyz/tl/tl.php?id=gdws$t
深圳卫视,http://t.061899.xyz/tl/tl.php?id=szws$t
天津卫视,http://t.061899.xyz/tl/tl.php?id=tjws$t
安徽卫视,http://t.061899.xyz/tl/tl.php?id=ahws$t
山东卫视,http://t.061899.xyz/tl/tl.php?id=sdws$t
山西卫视,http://t.061899.xyz/tl/tl.php?id=sxiws$t
辽宁卫视,http://t.061899.xyz/tl/tl.php?id=lnws$t
河北卫视,http://t.061899.xyz/tl/tl.php?id=hbws$t
河南卫视,http://t.061899.xyz/tl/tl.php?id=hnws$t
江西卫视,http://t.061899.xyz/tl/tl.php?id=jxws$t
四川卫视,http://t.061899.xyz/tl/tl.php?id=scws$t
重庆卫视,http://t.061899.xyz/tl/tl.php?id=cqws$t
贵州卫视,http://t.061899.xyz/tl/tl.php?id=gzws$t
湖北卫视,http://t.061899.xyz/tl/tl.php?id=hubws$t
广西卫视,http://t.061899.xyz/tl/tl.php?id=gxws$t
东南卫视,http://t.061899.xyz/tl/tl.php?id=dnws$t
海南卫视,http://t.061899.xyz/tl/tl.php?id=hinws$t
青海卫视,http://t.061899.xyz/tl/tl.php?id=qhws$t
宁夏卫视,http://t.061899.xyz/tl/tl.php?id=nxws$t
陕西卫视,http://t.061899.xyz/tl/tl.php?id=sxws$t
甘肃卫视,http://t.061899.xyz/tl/tl.php?id=gsws$t
新疆卫视,http://t.061899.xyz/tl/tl.php?id=xjws$t
吉林卫视,http://t.061899.xyz/tl/tl.php?id=jlws$t
西藏卫视,http://t.061899.xyz/tl/tl.php?id=xzws$t
内蒙古视,http://t.061899.xyz/tl/tl.php?id=nmgws$t
黑龙江视,http://t.061899.xyz/tl/tl.php?id=hljws$t
东方卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=dfws$cdn6
湖南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hunws$cdn6
江苏卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jsws$cdn6
东南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=dnws$cdn6
浙江卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=zjws$cdn6
广东卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gdws$cdn6
深圳卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=szws$cdn6
北京卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=bjws$cdn6
吉林卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jlws$cdn6
安徽卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=ahws$cdn6
辽宁卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=lnws$cdn6
天津卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=tjws$cdn6
广西卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gxws$cdn6
宁夏卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=nxws$cdn6
厦门卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=xmws$cdn6
云南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=ynws$cdn6
四川卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=scws$cdn6
山东卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=sdws$cdn6
山西卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=sxws$cdn6
江西卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jxws$cdn6
河北卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hbws$cdn6
河南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hnws$cdn6
黑龙江卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hljws$cdn6
海南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hinws$cdn6
湖北卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hubws$cdn6
甘肃卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gsws$cdn6
贵州卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gzws$cdn6
重庆卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cqws$cdn6
陕西卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=shxws$cdn6
青海卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=qhws$cdn6
内蒙古卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=nmgws$cdn6
新疆卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=xjws$cdn6
西藏卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=xzws$cdn6
北京卫视,http://go.bkpcp.top/mg/bjws$go
东方卫视,http://go.bkpcp.top/mg/dfws$go
浙江卫视,http://go.bkpcp.top/mg/zjws$go
江苏卫视,http://go.bkpcp.top/mg/jsws$go
湖南卫视,http://go.bkpcp.top/mg/hunws$go
广东卫视,http://go.bkpcp.top/mg/gdws$go
深圳卫视4k,http://go.bkpcp.top/mg/szws$go
山东卫视,http://go.bkpcp.top/mg/sdws$go
河南卫视,http://go.bkpcp.top/mg/hnws$go
江西卫视,http://go.bkpcp.top/mg/jxws$go
湖北卫视,http://go.bkpcp.top/mg/hubws$go
海南卫视,http://go.bkpcp.top/mg/hinws$go
陕西卫视,http://go.bkpcp.top/mg/sxws$go
兵团卫视,http://go.bkpcp.top/mg/btws$go
黑龙江视,http://go.bkpcp.top/mg/hljws$go
北京卫视,http://k.061899.xyz/m.php?id=bjws$k
东方卫视,http://k.061899.xyz/m.php?id=dfws$k
浙江卫视,http://k.061899.xyz/m.php?id=zjws$k
江苏卫视,http://k.061899.xyz/m.php?id=jsws$k
湖南卫视,http://k.061899.xyz/m.php?id=hunws$k
广东卫视,http://k.061899.xyz/m.php?id=gdws$k
深圳卫视,http://k.061899.xyz/m.php?id=szws$k
天津卫视,http://k.061899.xyz/m.php?id=tjws$k
安徽卫视,http://k.061899.xyz/m.php?id=ahws$k
山东卫视,http://k.061899.xyz/m.php?id=sdws$k
辽宁卫视,http://k.061899.xyz/m.php?id=lnws$k
河北卫视,http://k.061899.xyz/m.php?id=hbws$k
河南卫视,http://k.061899.xyz/m.php?id=hnws$k
江西卫视,http://k.061899.xyz/m.php?id=jxws$k
四川卫视,http://k.061899.xyz/m.php?id=scws$k
重庆卫视,http://k.061899.xyz/m.php?id=cqws$k
贵州卫视,http://k.061899.xyz/m.php?id=gzws$k
湖北卫视,http://k.061899.xyz/m.php?id=hubws$k
广西卫视,http://k.061899.xyz/m.php?id=gxws$k
东南卫视,http://k.061899.xyz/m.php?id=dnws$k
海南卫视,http://k.061899.xyz/m.php?id=hinws$k
青海卫视,http://k.061899.xyz/m.php?id=qhws$k
吉林卫视,http://k.061899.xyz/m.php?id=jlws$k
兵团卫视,http://k.061899.xyz/m.php?id=btws$k
西藏卫视,http://k.061899.xyz/m.php?id=xzws$k
内蒙古视,http://k.061899.xyz/m.php?id=nmgws$k
黑龙江视,http://k.061899.xyz/m.php?id=hljws$k
四川卫视,http://183.222.242.31:8088/hls/17/index.m3u8$183
湖南卫视,http://183.222.242.31:8088/hls/18/index.m3u8$183
江苏卫视,http://183.222.242.31:8088/hls/19/index.m3u8$183
浙江卫视,http://183.222.242.31:8088/hls/20/index.m3u8$183
东方卫视,http://183.222.242.31:8088/hls/21/index.m3u8$183
北京卫视,http://183.222.242.31:8088/hls/22/index.m3u8$183
广东卫视,http://183.222.242.31:8088/hls/23/index.m3u8$183
天津卫视,http://183.222.242.31:8088/hls/24/index.m3u8$183
山东卫视,http://183.222.242.31:8088/hls/25/index.m3u8$183
黑龙江卫视,http://183.222.242.31:8088/hls/26/index.m3u8$183
重庆卫视,http://183.222.242.31:8088/hls/27/index.m3u8$183
湖北卫视,http://183.222.242.31:8088/hls/28/index.m3u8$183
江西卫视,http://183.222.242.31:8088/hls/29/index.m3u8$183
东南卫视,http://183.222.242.31:8088/hls/30/index.m3u8$183
贵州卫视,http://183.222.242.31:8088/hls/31/index.m3u8$183
安徽卫视,http://183.222.242.31:8088/hls/32/index.m3u8$183
河北卫视,http://183.222.242.31:8088/hls/33/index.m3u8$183
辽宁卫视,http://183.222.242.31:8088/hls/34/index.m3u8$183
河南卫视,http://183.222.242.31:8088/hls/35/index.m3u8$183
深圳卫视,http://yahao.myqnapcloud.com:4022/rtp/239.77.0.130:5146$yahao
北京卫视,http://j.s.bkpcp.top/jj/bjws$j
东方卫视,http://j.s.bkpcp.top/jj/dfws$j
浙江卫视,http://j.s.bkpcp.top/jj/zjws$j
江苏卫视,http://j.s.bkpcp.top/jj/jsws$j
湖南卫视,http://j.s.bkpcp.top/jj/hunws$j
广东卫视,http://j.s.bkpcp.top/jj/gdws$j
深圳卫视,http://j.s.bkpcp.top/jj/szws$j
山东卫视,http://j.s.bkpcp.top/jj/sdws$j
河南卫视,http://j.s.bkpcp.top/jj/hnws$j
江西卫视,http://j.s.bkpcp.top/jj/jxws$j
湖北卫视,http://j.s.bkpcp.top/jj/hubws$j
海南卫视,http://j.s.bkpcp.top/jj/hinws$j
陕西卫视,http://j.s.bkpcp.top/jj/sxws$j
兵团卫视,http://j.s.bkpcp.top/jj/btws$j
黑龙江视,http://j.s.bkpcp.top/jj/hljws$j
吉林卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.245:5183$ik
江西卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.244:5166$ik
河北卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.243:8072$ik
东南卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.241:5109$ik
东南卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.26:8112$ik
东方卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.10:8192$ik
东方卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.82:8032$ik
云南卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.23:8108$ik
兵团卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.38:4120$ik
内蒙古卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.31:8176$ik
北京卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.12:8240$ik
北京卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.83:8024$ik
厦门卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.46:4120$ik
吉林卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.28:8200$ik
四川卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.21:8288$ik
四川卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.87:5095$ik
天津卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.13:8144$ik
天津卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.89:1234$ik
宁夏卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.34:8124$ik
安徽卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.11:8272$ik
安徽卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.81:8064$ik
山东卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.14:8148$ik
山东卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.90:8052$ik
山西卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.30:8172$ik
广西卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.27:8300$ik
新疆卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.36:8160$ik
旅游卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.33:8304$ik
江苏卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.80:8028$ik
江西卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.15:8280$ik
河北卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.25:8292$ik
河南卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.22:8128$ik
浙江卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.8:8284$ik
浙江卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.79:1234$ik
深圳卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.16:9244$ik
深圳卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.84:8020$ik
湖北卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.17:8136$ik
湖北卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.88:1234$ik
湖南卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.7:8064$ik
湖南卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.78:8012$ik
甘肃卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.37:8188$ik
西藏卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.35:8164$ik
贵州卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.20:8120$ik
辽宁卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.18:8116$ik
辽宁卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.85:8056$ik
重庆卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.24:8296$ik
重庆卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.91:5097$ik
陕西卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.29:8140$ik
青海卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.32:8184$ik
黑龙江卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.19:8196$ik
黑龙江卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.86:8016$ik
广西卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.181:6041$ik
贵州卫视,http://ik.kimkimkk.top:2222/rtp/239.0.10.75:5075$ik
广东卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.5:5002$ik
广东卫视,http://ik.kimkimkk.top:2222/rtp/239.0.1.1:5001$ik
港澳台,#genre#
凤凰卫视,http://iptv.morefun.cn/sttv/cn/ga/ftx.php?id=fhzw$iptv
凤凰资讯,http://iptv.morefun.cn/sttv/cn/ga/ftx.php?id=fhzx$iptv
凤凰香港,http://iptv.morefun.cn/sttv/cn/ga/ftx.php?id=fhhk$iptv
凤凰香港,http://m.061899.xyz/mg/fhhk$m
凤凰资讯,http://t.061899.xyz/tl/js/js.php?id=fhwszxt$t
凤凰香港,http://t.061899.xyz/tl/js/js.php?id=fhwsxgt$t
凤凰卫视,http://t.061899.xyz/tl/js/js.php?id=fhwszwt$t
凤凰资讯,http://j.s.bkpcp.top/js/fhzx$j
凤凰卫视,https://cdn6.101.qzz.io/163189/fhzw$cdn6
凤凰卫视,http://j.s.bkpcp.top/js/fhzw$j
凤凰卫视,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw$php
凤凰资讯,https://cdn6.101.qzz.io/163189/fhzx$cdn6
无线新闻,http://php.jdshipin.com:8880/smt.php?id=inews_twn$php
无线新闻,http://php.jdshipin.com/TVOD/iptv.php?id=wxxw$php
NOW新闻,http://cdn.163189.xyz/163189/now$cdn
RHK31,http://php.jdshipin.com/TVOD/iptv.php?id=rthk31$php
RHK31,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk31$php
RHK32,http://php.jdshipin.com/TVOD/iptv.php?id=rthk32$php
RHK32,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk32$php
RHK31,http://php.jdshipin.com/PLTV/iptv.php?id=rthk31$php
RHK32,http://php.jdshipin.com/PLTV/iptv.php?id=rthk32$php
ViuTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv2$php
ViuTV,http://php.jdshipin.com:8880/iptv.php?id=viutv$php
ViuTV,http://php.jdshipin.com/PLTV/iptv.php?id=viutv2$php
ASTROAOD,http://php.jdshipin.com/smt.php?id=Aodhd$php
Hoy77,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv2$php
华文三套,https://espanol-livews.cgtn.com/hls/LSveOGBaBw41Ea7ukkVAUdKQ220802LSTexu6xAuFH8VZNBLE1ZNEa220802cd/playlist.m3u8$espanol-livews
华文四套,https://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8$english-livetx
华文五套,https://russian-livews.cgtn.com/hls/LSvexABhNipibK5KRuUkvHZ7220802LSTeze9o8tdFXMHsb1VosgoT220802cd/playlist.m3u8$russian-livews
华文七套,https://arabic-livews.cgtn.com/hls/LSveq57bErWLinBnxosqjisZ220802LSTefTAS9zc9mpU08y3np9TH220802cd/playlist.m3u8$arabic-livews
华文八套,https://francais-livews.cgtn.com/hls/LSvev95OuFZtKLc6CeKEFYXj220802LSTeV6PO0Ut9r71Uq3k5goCA220802cd/playlist.m3u8$francais-livews
Hoy77,http://php.jdshipin.com/PLTV/iptv.php?id=hoytv2$php
凤凰电影,http://iot-mqqt.111yao.cn:8080/live/diyp_fhdy.m3u8$iot-mqqt
星空电影,http://iot-mqqt.111yao.cn:8080/live/diyp_starmovies.m3u8$iot-mqqt
星空音乐,http://iot-mqqt.111yao.cn:8080/live/diyp_channelv.m3u8$iot-mqqt
星空卫视,http://iot-mqqt.111yao.cn:8080/live/diyp_xingkong.m3u8$iot-mqqt
亚洲卫视,https://p2hs.vzan.com/slowlive/821481626725612419/live.m3u8$p2hs
香港卫视,http://webcast.hkstv.tv/livestream/mutfysrq/playlist.m3u8$webcast
环球电视,http://utv1.hqtvzb.com:9999/hls/world.m3u8$utv1
澳视澳门,http://iptv.4666888.xyz/iptv2A.php?id=41$iptv
凤凰中文,http://iptv.4666888.xyz/iptv2A.php?id=27$iptv
有线新闻,http://iptv.4666888.xyz/iptv2A.php?id=31$iptv
无线翡翠,http://iptv.4666888.xyz/iptv2A.php?id=34$iptv
无线华丽,http://iptv.4666888.xyz/iptv2A.php?id=28$iptv
无线明珠,http://iptv.4666888.xyz/iptv2A.php?id=29$iptv
无线娱乐,http://iptv.4666888.xyz/iptv2A.php?id=36$iptv
无线千禧,http://iptv.4666888.xyz/iptv2A.php?id=22$iptv
无线1_美,http://iptv.4666888.xyz/iptv2A.php?id=25$iptv
无线J1美,http://iptv.4666888.xyz/iptv2A.php?id=26$iptv
无线翡剧,http://iptv.4666888.xyz/iptv2A.php?id=33$iptv
有线综合,http://iptv.4666888.xyz/iptv2A.php?id=35$iptv
美亚电影,http://iptv.4666888.xyz/iptv2A.php?id=30$iptv
RTHK-31,http://iptv.4666888.xyz/iptv2A.php?id=23$iptv
tvbs新闻,http://iptv.4666888.xyz/iptv2A.php?id=43$iptv
纬来电影,http://iptv.4666888.xyz/iptv2A.php?id=40$iptv
龙华电影,http://iptv.4666888.xyz/iptv2A.php?id=45$iptv
东森电影,http://iptv.4666888.xyz/iptv2A.php?id=48$iptv
